ID,Manufacturer,Model,Capacity,Carrier,Brand New Price,Like New Price,Good Price,Minor Damage Price,Damaged Price,Deeplink
1144-11-10-6,Apple,iPad 10.9 10th Gen (2022),256GB,Wi-Fi,190.0,170.0,140.0,35.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-10-9-10th-gen-2022
1144-12-10-6,Apple,iPad 10.9 10th Gen (2022),256GB,Wi-Fi + Cellular,220.0,200.0,170.0,45.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-10-9-10th-gen-2022
1145-11-9-6,Apple,iPad Pro 11 4th Gen (2022),128GB,Wi-Fi,420.0,370.0,330.0,155.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-12-9-6,Apple,iPad Pro 11 4th Gen (2022),128GB,Wi-Fi + Cellular,450.0,400.0,360.0,175.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-11-10-6,Apple,iPad Pro 11 4th Gen (2022),256GB,Wi-Fi,470.0,420.0,380.0,170.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-12-10-6,Apple,iPad Pro 11 4th Gen (2022),256GB,Wi-Fi + Cellular,500.0,450.0,410.0,190.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-11-25-6,Apple,iPad Pro 11 4th Gen (2022),512GB,Wi-Fi,495.0,445.0,405.0,180.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-12-25-6,Apple,iPad Pro 11 4th Gen (2022),512GB,Wi-Fi + Cellular,525.0,475.0,435.0,200.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-11-26-6,Apple,iPad Pro 11 4th Gen (2022),1TB,Wi-Fi,570.0,520.0,480.0,195.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-12-26-6,Apple,iPad Pro 11 4th Gen (2022),1TB,Wi-Fi + Cellular,600.0,550.0,510.0,215.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-11-36-6,Apple,iPad Pro 11 4th Gen (2022),2TB,Wi-Fi,620.0,570.0,530.0,215.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1145-12-36-6,Apple,iPad Pro 11 4th Gen (2022),2TB,Wi-Fi + Cellular,650.0,600.0,560.0,235.0,30.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-4th-gen-2022
1342-11-10-6,Apple,iPad Pro 13 M4 Standard Glass (2024),256GB,Wi-Fi,580.0,530.0,480.0,200.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1342-12-10-6,Apple,iPad Pro 13 M4 Standard Glass (2024),256GB,Wi-Fi + Cellular,610.0,560.0,510.0,225.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1342-11-25-6,Apple,iPad Pro 13 M4 Standard Glass (2024),512GB,Wi-Fi,640.0,590.0,540.0,225.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1342-12-25-6,Apple,iPad Pro 13 M4 Standard Glass (2024),512GB,Wi-Fi + Cellular,670.0,620.0,570.0,250.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1342-11-26-6,Apple,iPad Pro 13 M4 Standard Glass (2024),1TB,Wi-Fi,700.0,650.0,600.0,250.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1342-12-26-6,Apple,iPad Pro 13 M4 Standard Glass (2024),1TB,Wi-Fi + Cellular,730.0,680.0,630.0,275.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1342-11-36-6,Apple,iPad Pro 13 M4 Standard Glass (2024),2TB,Wi-Fi,810.0,760.0,710.0,275.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1342-12-36-6,Apple,iPad Pro 13 M4 Standard Glass (2024),2TB,Wi-Fi + Cellular,840.0,790.0,740.0,300.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-standard-glass-2024
1343-11-26-6,Apple,iPad Pro 13 M4 Nano-texture Glass (2024),1TB,Wi-Fi,735.0,685.0,635.0,265.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-nano-texture-glass-2024
1343-12-26-6,Apple,iPad Pro 13 M4 Nano-texture Glass (2024),1TB,Wi-Fi + Cellular,765.0,715.0,665.0,290.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-nano-texture-glass-2024
1343-11-36-6,Apple,iPad Pro 13 M4 Nano-texture Glass (2024),2TB,Wi-Fi,845.0,795.0,745.0,290.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-nano-texture-glass-2024
1343-12-36-6,Apple,iPad Pro 13 M4 Nano-texture Glass (2024),2TB,Wi-Fi + Cellular,875.0,825.0,775.0,315.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m4-nano-texture-glass-2024
1344-11-10-6,Apple,iPad Pro 11 M4 Standard Glass (2024),256GB,Wi-Fi,550.0,500.0,460.0,200.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1344-12-10-6,Apple,iPad Pro 11 M4 Standard Glass (2024),256GB,Wi-Fi + Cellular,570.0,520.0,480.0,200.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1344-11-25-6,Apple,iPad Pro 11 M4 Standard Glass (2024),512GB,Wi-Fi,625.0,575.0,535.0,250.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1344-12-25-6,Apple,iPad Pro 11 M4 Standard Glass (2024),512GB,Wi-Fi + Cellular,645.0,595.0,555.0,250.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1344-11-26-6,Apple,iPad Pro 11 M4 Standard Glass (2024),1TB,Wi-Fi,700.0,650.0,610.0,300.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1344-12-26-6,Apple,iPad Pro 11 M4 Standard Glass (2024),1TB,Wi-Fi + Cellular,720.0,670.0,630.0,300.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1344-11-36-6,Apple,iPad Pro 11 M4 Standard Glass (2024),2TB,Wi-Fi,775.0,725.0,685.0,350.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1344-12-36-6,Apple,iPad Pro 11 M4 Standard Glass (2024),2TB,Wi-Fi + Cellular,795.0,745.0,705.0,350.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-standard-glass-2024
1345-11-26-6,Apple,iPad Pro 11 M4 Nano-texture Glass (2024),1TB,Wi-Fi,735.0,685.0,645.0,315.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-nano-texture-glass-2024
1345-12-26-6,Apple,iPad Pro 11 M4 Nano-texture Glass (2024),1TB,Wi-Fi + Cellular,755.0,705.0,665.0,315.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-nano-texture-glass-2024
1345-11-36-6,Apple,iPad Pro 11 M4 Nano-texture Glass (2024),2TB,Wi-Fi,810.0,760.0,720.0,365.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-nano-texture-glass-2024
1345-12-36-6,Apple,iPad Pro 11 M4 Nano-texture Glass (2024),2TB,Wi-Fi + Cellular,830.0,780.0,740.0,365.0,50.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m4-nano-texture-glass-2024
1352-11-9-6,Apple,iPad Air 11 M2 (2024),128GB,Wi-Fi,340.0,290.0,255.0,80.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1352-12-9-6,Apple,iPad Air 11 M2 (2024),128GB,Wi-Fi + Cellular,360.0,310.0,275.0,90.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1352-11-10-6,Apple,iPad Air 11 M2 (2024),256GB,Wi-Fi,370.0,320.0,285.0,90.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1352-12-10-6,Apple,iPad Air 11 M2 (2024),256GB,Wi-Fi + Cellular,390.0,340.0,305.0,100.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1352-11-25-6,Apple,iPad Air 11 M2 (2024),512GB,Wi-Fi,430.0,380.0,345.0,105.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1352-12-25-6,Apple,iPad Air 11 M2 (2024),512GB,Wi-Fi + Cellular,450.0,400.0,365.0,115.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1352-11-26-6,Apple,iPad Air 11 M2 (2024),1TB,Wi-Fi,490.0,440.0,405.0,120.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1352-12-26-6,Apple,iPad Air 11 M2 (2024),1TB,Wi-Fi + Cellular,510.0,460.0,425.0,130.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m2-2024
1353-11-9-6,Apple,iPad Air 13 M2 (2024),128GB,Wi-Fi,405.0,355.0,305.0,105.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1353-12-9-6,Apple,iPad Air 13 M2 (2024),128GB,Wi-Fi + Cellular,430.0,380.0,330.0,130.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1353-11-10-6,Apple,iPad Air 13 M2 (2024),256GB,Wi-Fi,455.0,405.0,355.0,130.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1353-12-10-6,Apple,iPad Air 13 M2 (2024),256GB,Wi-Fi + Cellular,480.0,430.0,380.0,155.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1353-11-25-6,Apple,iPad Air 13 M2 (2024),512GB,Wi-Fi,505.0,455.0,405.0,140.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1353-12-25-6,Apple,iPad Air 13 M2 (2024),512GB,Wi-Fi + Cellular,530.0,480.0,430.0,165.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1353-11-26-6,Apple,iPad Air 13 M2 (2024),1TB,Wi-Fi,555.0,505.0,455.0,150.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1353-12-26-6,Apple,iPad Air 13 M2 (2024),1TB,Wi-Fi + Cellular,580.0,530.0,480.0,175.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m2-2024
1597-11-9-6,Apple,iPad Air 11 M3 (2025),128GB,Wi-Fi,350.0,300.0,250.0,125.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1597-12-9-6,Apple,iPad Air 11 M3 (2025),128GB,Wi-Fi + Cellular,360.0,310.0,260.0,150.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1597-11-10-6,Apple,iPad Air 11 M3 (2025),256GB,Wi-Fi,360.0,310.0,260.0,150.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1597-12-10-6,Apple,iPad Air 11 M3 (2025),256GB,Wi-Fi + Cellular,370.0,320.0,270.0,175.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1597-11-25-6,Apple,iPad Air 11 M3 (2025),512GB,Wi-Fi,410.0,360.0,310.0,175.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1597-12-25-6,Apple,iPad Air 11 M3 (2025),512GB,Wi-Fi + Cellular,420.0,370.0,320.0,200.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1597-11-26-6,Apple,iPad Air 11 M3 (2025),1TB,Wi-Fi,480.0,430.0,380.0,200.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1597-12-26-6,Apple,iPad Air 11 M3 (2025),1TB,Wi-Fi + Cellular,490.0,440.0,390.0,225.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m3-2025
1598-11-9-6,Apple,iPad Air 13 M3 (2025),128GB,Wi-Fi,450.0,400.0,340.0,150.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1598-12-9-6,Apple,iPad Air 13 M3 (2025),128GB,Wi-Fi + Cellular,480.0,430.0,370.0,165.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1598-11-10-6,Apple,iPad Air 13 M3 (2025),256GB,Wi-Fi,480.0,430.0,370.0,160.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1598-12-10-6,Apple,iPad Air 13 M3 (2025),256GB,Wi-Fi + Cellular,510.0,460.0,400.0,175.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1598-11-25-6,Apple,iPad Air 13 M3 (2025),512GB,Wi-Fi,515.0,465.0,405.0,165.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1598-12-25-6,Apple,iPad Air 13 M3 (2025),512GB,Wi-Fi + Cellular,545.0,495.0,435.0,180.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1598-11-26-6,Apple,iPad Air 13 M3 (2025),1TB,Wi-Fi,575.0,525.0,465.0,175.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1598-12-26-6,Apple,iPad Air 13 M3 (2025),1TB,Wi-Fi + Cellular,605.0,555.0,495.0,190.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m3-2025
1599-11-9-6,Apple,iPad 11 A16 11th Gen (2025),128GB,Wi-Fi,180.0,150.0,120.0,35.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-11-a16-11th-gen-2025
1599-12-9-6,Apple,iPad 11 A16 11th Gen (2025),128GB,Wi-Fi + Cellular,230.0,180.0,150.0,45.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-11-a16-11th-gen-2025
1599-11-10-6,Apple,iPad 11 A16 11th Gen (2025),256GB,Wi-Fi,220.0,190.0,160.0,50.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-11-a16-11th-gen-2025
1599-12-10-6,Apple,iPad 11 A16 11th Gen (2025),256GB,Wi-Fi + Cellular,270.0,220.0,190.0,60.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-11-a16-11th-gen-2025
1599-11-25-6,Apple,iPad 11 A16 11th Gen (2025),512GB,Wi-Fi,280.0,250.0,220.0,65.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-11-a16-11th-gen-2025
1599-12-25-6,Apple,iPad 11 A16 11th Gen (2025),512GB,Wi-Fi + Cellular,330.0,280.0,250.0,75.0,10.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-11-a16-11th-gen-2025
313-6-8-1,Apple,iPhone 11,64GB,AT&T,,65.0,55.0,20.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-9-8-1,Apple,iPhone 11,64GB,T-Mobile,,65.0,55.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-7-8-1,Apple,iPhone 11,64GB,Verizon,,80.0,70.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-16-8-1,Apple,iPhone 11,64GB,Unlocked,,80.0,70.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-6-9-1,Apple,iPhone 11,128GB,AT&T,,75.0,65.0,21.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-9-9-1,Apple,iPhone 11,128GB,T-Mobile,,75.0,65.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-7-9-1,Apple,iPhone 11,128GB,Verizon,,90.0,80.0,26.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-16-9-1,Apple,iPhone 11,128GB,Unlocked,,90.0,80.0,26.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-6-10-1,Apple,iPhone 11,256GB,AT&T,,85.0,75.0,22.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-9-10-1,Apple,iPhone 11,256GB,T-Mobile,,85.0,75.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-7-10-1,Apple,iPhone 11,256GB,Verizon,,100.0,90.0,27.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
313-16-10-1,Apple,iPhone 11,256GB,Unlocked,,100.0,90.0,27.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11
314-6-8-6,Apple,iPhone 11 Pro,64GB,AT&T,140.0,90.0,80.0,20.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-9-8-6,Apple,iPhone 11 Pro,64GB,T-Mobile,120.0,70.0,60.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-7-8-6,Apple,iPhone 11 Pro,64GB,Verizon,160.0,110.0,100.0,20.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-16-8-6,Apple,iPhone 11 Pro,64GB,Unlocked,170.0,120.0,110.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-6-10-6,Apple,iPhone 11 Pro,256GB,AT&T,165.0,115.0,95.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-9-10-6,Apple,iPhone 11 Pro,256GB,T-Mobile,145.0,95.0,85.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-7-10-6,Apple,iPhone 11 Pro,256GB,Verizon,185.0,135.0,125.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-16-10-6,Apple,iPhone 11 Pro,256GB,Unlocked,195.0,145.0,135.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-6-25-6,Apple,iPhone 11 Pro,512GB,AT&T,175.0,125.0,115.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-9-25-6,Apple,iPhone 11 Pro,512GB,T-Mobile,155.0,105.0,95.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-7-25-6,Apple,iPhone 11 Pro,512GB,Verizon,195.0,145.0,135.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
314-16-25-6,Apple,iPhone 11 Pro,512GB,Unlocked,205.0,155.0,145.0,40.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro
315-6-8-1,Apple,iPhone 11 Pro Max,64GB,AT&T,,115.0,95.0,40.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-9-8-1,Apple,iPhone 11 Pro Max,64GB,T-Mobile,,85.0,65.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-7-8-1,Apple,iPhone 11 Pro Max,64GB,Verizon,,125.0,105.0,40.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-16-8-1,Apple,iPhone 11 Pro Max,64GB,Unlocked,,140.0,120.0,40.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-6-10-1,Apple,iPhone 11 Pro Max,256GB,AT&T,,130.0,110.0,45.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-9-10-1,Apple,iPhone 11 Pro Max,256GB,T-Mobile,,100.0,80.0,20.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-7-10-1,Apple,iPhone 11 Pro Max,256GB,Verizon,,140.0,120.0,45.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-16-10-1,Apple,iPhone 11 Pro Max,256GB,Unlocked,,155.0,135.0,45.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-6-25-1,Apple,iPhone 11 Pro Max,512GB,AT&T,,145.0,125.0,50.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-9-25-1,Apple,iPhone 11 Pro Max,512GB,T-Mobile,,115.0,95.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-7-25-1,Apple,iPhone 11 Pro Max,512GB,Verizon,,155.0,145.0,50.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
315-16-25-1,Apple,iPhone 11 Pro Max,512GB,Unlocked,,170.0,150.0,50.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-11-pro-max
457-6-8-1,Apple,iPhone 12,64GB,AT&T,,105.0,85.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-9-8-1,Apple,iPhone 12,64GB,T-Mobile,,75.0,55.0,15.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-7-8-1,Apple,iPhone 12,64GB,Verizon,,115.0,95.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-16-8-1,Apple,iPhone 12,64GB,Unlocked,,120.0,100.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-6-9-1,Apple,iPhone 12,128GB,AT&T,,130.0,110.0,45.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-9-9-1,Apple,iPhone 12,128GB,T-Mobile,,100.0,80.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-7-9-1,Apple,iPhone 12,128GB,Verizon,,140.0,120.0,55.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-16-9-1,Apple,iPhone 12,128GB,Unlocked,,145.0,125.0,45.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-6-10-1,Apple,iPhone 12,256GB,AT&T,,150.0,130.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-9-10-1,Apple,iPhone 12,256GB,T-Mobile,,120.0,100.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-7-10-1,Apple,iPhone 12,256GB,Verizon,,160.0,140.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
457-16-10-1,Apple,iPhone 12,256GB,Unlocked,,165.0,145.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12
458-6-8-6,Apple,iPhone 12 Mini,64GB,AT&T,120.0,80.0,60.0,5.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-9-8-6,Apple,iPhone 12 Mini,64GB,T-Mobile,85.0,45.0,25.0,5.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-7-8-6,Apple,iPhone 12 Mini,64GB,Verizon,140.0,100.0,80.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-16-8-6,Apple,iPhone 12 Mini,64GB,Unlocked,140.0,100.0,80.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-6-9-6,Apple,iPhone 12 Mini,128GB,AT&T,140.0,100.0,80.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-9-9-6,Apple,iPhone 12 Mini,128GB,T-Mobile,105.0,65.0,45.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-7-9-6,Apple,iPhone 12 Mini,128GB,Verizon,160.0,120.0,100.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-16-9-6,Apple,iPhone 12 Mini,128GB,Unlocked,160.0,120.0,100.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-6-10-6,Apple,iPhone 12 Mini,256GB,AT&T,155.0,115.0,95.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-9-10-6,Apple,iPhone 12 Mini,256GB,T-Mobile,120.0,80.0,60.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-7-10-6,Apple,iPhone 12 Mini,256GB,Verizon,175.0,135.0,115.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
458-16-10-6,Apple,iPhone 12 Mini,256GB,Unlocked,175.0,135.0,115.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-mini
459-6-9-1,Apple,iPhone 12 Pro,128GB,AT&T,,130.0,110.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-9-9-1,Apple,iPhone 12 Pro,128GB,T-Mobile,,100.0,80.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-7-9-1,Apple,iPhone 12 Pro,128GB,Verizon,,170.0,150.0,50.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-16-9-1,Apple,iPhone 12 Pro,128GB,Unlocked,,170.0,150.0,50.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-6-10-1,Apple,iPhone 12 Pro,256GB,AT&T,,170.0,150.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-9-10-1,Apple,iPhone 12 Pro,256GB,T-Mobile,,140.0,120.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-7-10-1,Apple,iPhone 12 Pro,256GB,Verizon,,210.0,190.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-16-10-1,Apple,iPhone 12 Pro,256GB,Unlocked,,210.0,190.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-6-25-1,Apple,iPhone 12 Pro,512GB,AT&T,,180.0,160.0,35.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-9-25-1,Apple,iPhone 12 Pro,512GB,T-Mobile,,150.0,130.0,35.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-7-25-1,Apple,iPhone 12 Pro,512GB,Verizon,,220.0,200.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
459-16-25-1,Apple,iPhone 12 Pro,512GB,Unlocked,,220.0,200.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro
