Manufacturer,Model,Capacity,Carrier,Like New Price,Good Price,Fair Price,Minor Damage Price,Damaged Price,Like New Deeplink,Good Deeplink,Fair Deeplink,Minor Damage Deeplink,Damaged Deeplink
Google,Pixel 10 Pro XL,512GB,Unlocked,500.0,430.0,285.0,95.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/512gb/damaged
Google,Pixel 10 Pro XL,1TB,AT&T,440.0,420.0,360.0,90.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/at-t/1tb/like-new,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/at-t/1tb/good-condition,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/at-t/1tb/fair,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/at-t/1tb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/at-t/1tb/damaged
Google,Pixel 10 Pro XL,1TB,T-Mobile,415.0,395.0,335.0,90.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/t-mobile/1tb/like-new,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/t-mobile/1tb/good-condition,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/t-mobile/1tb/fair,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/t-mobile/1tb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/t-mobile/1tb/damaged
Google,Pixel 10 Pro XL,1TB,Verizon,300.0,280.0,220.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/verizon/1tb/like-new,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/verizon/1tb/good-condition,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/verizon/1tb/fair,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/verizon/1tb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/verizon/1tb/damaged
Google,Pixel 10 Pro XL,1TB,Unlocked,525.0,450.0,310.0,110.0,10.0,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/1tb/like-new,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/1tb/good-condition,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/1tb/fair,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/1tb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/google/pixel-10-pro-xl/unlocked/1tb/damaged
OnePlus,8 5G,256GB,Unlocked,90.0,80.0,50.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-5g/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-5g/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-5g/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-5g/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-5g/unlocked/256gb/damaged
OnePlus,8 Pro,256GB,Unlocked,125.0,105.0,75.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-pro/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-pro/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-pro/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-pro/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/8-pro/unlocked/256gb/damaged
OnePlus,9,128GB,T-Mobile,70.0,60.0,30.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/128gb/damaged
OnePlus,9,128GB,Verizon,80.0,70.0,40.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/128gb/damaged
OnePlus,9,128GB,Unlocked,90.0,80.0,50.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/128gb/damaged
OnePlus,9,256GB,T-Mobile,85.0,75.0,45.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/t-mobile/256gb/damaged
OnePlus,9,256GB,Verizon,95.0,85.0,55.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/verizon/256gb/damaged
OnePlus,9,256GB,Unlocked,105.0,95.0,65.0,20.0,5.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9/unlocked/256gb/damaged
OnePlus,9 Pro,128GB,T-Mobile,90.0,70.0,40.0,10.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/128gb/damaged
OnePlus,9 Pro,128GB,Verizon,110.0,90.0,60.0,20.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/128gb/damaged
OnePlus,9 Pro,128GB,Unlocked,110.0,90.0,60.0,20.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/128gb/damaged
OnePlus,9 Pro,256GB,T-Mobile,110.0,90.0,60.0,10.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/t-mobile/256gb/damaged
OnePlus,9 Pro,256GB,Verizon,120.0,100.0,70.0,35.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/verizon/256gb/damaged
OnePlus,9 Pro,256GB,Unlocked,130.0,110.0,80.0,35.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/9-pro/unlocked/256gb/damaged
OnePlus,10 Pro,128GB,T-Mobile,75.0,50.0,10.0,10.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/128gb/damaged
OnePlus,10 Pro,128GB,Unlocked,125.0,100.0,100.0,70.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/128gb/damaged
OnePlus,10 Pro,256GB,T-Mobile,105.0,80.0,40.0,12.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/256gb/damaged
OnePlus,10 Pro,256GB,Unlocked,210.0,205.0,155.0,22.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/256gb/damaged
OnePlus,10 Pro,512GB,T-Mobile,105.0,80.0,40.0,13.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/t-mobile/512gb/damaged
OnePlus,10 Pro,512GB,Unlocked,155.0,130.0,90.0,23.0,,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/10-pro/unlocked/512gb/damaged
OnePlus,11,128GB,T-Mobile,200.0,170.0,115.0,50.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/128gb/damaged
OnePlus,11,128GB,Unlocked,250.0,220.0,165.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/128gb/damaged
OnePlus,11,256GB,T-Mobile,220.0,190.0,135.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/256gb/damaged
OnePlus,11,256GB,Unlocked,270.0,240.0,185.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/256gb/damaged
OnePlus,11,512GB,T-Mobile,240.0,210.0,155.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/t-mobile/512gb/damaged
OnePlus,11,512GB,Unlocked,290.0,260.0,205.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/11/unlocked/512gb/damaged
OnePlus,Open,512GB,T-Mobile,485.0,415.0,335.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/t-mobile/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/t-mobile/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/t-mobile/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/t-mobile/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/t-mobile/512gb/damaged
OnePlus,Open,512GB,Unlocked,550.0,480.0,400.0,150.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/unlocked/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/unlocked/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/unlocked/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/unlocked/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/open/unlocked/512gb/damaged
OnePlus,12,256GB,Unlocked,340.0,295.0,250.0,70.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/256gb/damaged
OnePlus,12,512GB,Unlocked,370.0,325.0,280.0,85.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/12/unlocked/512gb/damaged
OnePlus,12R,128GB,T-Mobile,170.0,140.0,75.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/128gb/damaged
OnePlus,12R,128GB,Unlocked,220.0,190.0,125.0,75.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/128gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/128gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/128gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/128gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/128gb/damaged
OnePlus,12R,256GB,T-Mobile,205.0,175.0,110.0,55.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/t-mobile/256gb/damaged
OnePlus,12R,256GB,Unlocked,255.0,225.0,160.0,80.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r/unlocked/256gb/damaged
OnePlus,13,256GB,Unlocked,440.0,380.0,300.0,150.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/256gb/damaged
OnePlus,13,512GB,Unlocked,475.0,415.0,335.0,165.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/13/unlocked/512gb/damaged
OnePlus,13R,256GB,Unlocked,290.0,225.0,160.0,80.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/256gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/256gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/256gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/256gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/256gb/damaged
OnePlus,13R,512GB,Unlocked,325.0,260.0,195.0,85.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/512gb/like-new,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/512gb/good-condition,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/512gb/fair,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/512gb/minor-damage,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r/unlocked/512gb/damaged
Apple,iPod Touch 7th Gen,32GB,Other,30.0,25.0,15.0,,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/32gb/like-new,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/32gb/good-condition,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/32gb/fair,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/32gb/minor-damage,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/32gb/damaged
Apple,iPod Touch 7th Gen,128GB,Other,60.0,40.0,20.0,,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/128gb/like-new,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/128gb/good-condition,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/128gb/fair,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/128gb/minor-damage,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/128gb/damaged
Apple,iPod Touch 7th Gen,256GB,Other,70.0,50.0,30.0,,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/256gb/like-new,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/256gb/good-condition,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/256gb/fair,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/256gb/minor-damage,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen/other/256gb/damaged
