partner_ref,product,carrier,memory,storage,processor,price_new,price_mint,price_good,price_fair,price_broken,url
,oneplus-12,unlocked,,256gb,,,340.0,295.0,250.0,70.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12
,oneplus-12,unlocked,,512gb,,,370.0,325.0,280.0,85.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12
,oneplus-12r,t-mobile,,128gb,,,170.0,140.0,75.0,50.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
,oneplus-12r,unlocked,,128gb,,,220.0,190.0,125.0,75.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
,oneplus-12r,t-mobile,,256gb,,,205.0,175.0,110.0,55.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
,oneplus-12r,unlocked,,256gb,,,255.0,225.0,160.0,80.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
,oneplus-13,unlocked,,256gb,,,440.0,380.0,300.0,150.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13
,oneplus-13,unlocked,,512gb,,,475.0,415.0,335.0,165.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13
,oneplus-13r,unlocked,,256gb,,,290.0,225.0,160.0,80.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r
,oneplus-13r,unlocked,,512gb,,,325.0,260.0,195.0,85.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r
,apple-ipod-touch-7th-gen,other,,32gb,,,30.0,25.0,15.0,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen
,apple-ipod-touch-7th-gen,other,,128gb,,,60.0,40.0,20.0,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen
,apple-ipod-touch-7th-gen,other,,256gb,,,70.0,50.0,30.0,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen
,gopro-max,d8d87d48-661f-4414-b0af-3e41c3952a25,,0,,,60.0,50.0,40.0,,https://www.ocbuyback.com/sell/gopro/gopro/max
,gopro-hero-8-black,d8d87d48-661f-4414-b0af-3e41c3952a25,,0,,,50.0,30.0,10.0,,https://www.ocbuyback.com/sell/gopro/gopro/hero-8-black
,gopro-hero-9-black,d8d87d48-661f-4414-b0af-3e41c3952a25,,0,,,64.0,45.0,25.0,,https://www.ocbuyback.com/sell/gopro/gopro/hero-9-black
,gopro-hero-10,d8d87d48-661f-4414-b0af-3e41c3952a25,,0,,,65.0,45.0,10.0,,https://www.ocbuyback.com/sell/gopro/gopro/hero-10
,gopro-hero-11-black,d8d87d48-661f-4414-b0af-3e41c3952a25,,0,,,85.0,55.0,25.0,,https://www.ocbuyback.com/sell/gopro/gopro/hero-11-black
,gopro-hero-11-black-mini,d8d87d48-661f-4414-b0af-3e41c3952a25,,0,,,50.0,40.0,15.0,,https://www.ocbuyback.com/sell/gopro/gopro/hero-11-black-mini
,gopro-hero-12-black,d8d87d48-661f-4414-b0af-3e41c3952a25,,0,,,100.0,80.0,50.0,,https://www.ocbuyback.com/sell/gopro/gopro/hero-12-black
,apple-vision-pro,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,1100.0,850.0,400.0,,https://www.ocbuyback.com/sell/vr/apple/vision-pro
,apple-vision-pro-m5,d8d87d48-661f-4414-b0af-3e41c3952a25,,256gb,,,1790.0,1490.0,1040.0,,https://www.ocbuyback.com/sell/vr/apple/vision-pro-m5
,apple-vision-pro-m5,d8d87d48-661f-4414-b0af-3e41c3952a25,,512gb,,,1940.0,1640.0,1190.0,,https://www.ocbuyback.com/sell/vr/apple/vision-pro-m5
,apple-vision-pro-m5,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,2090.0,1790.0,1340.0,,https://www.ocbuyback.com/sell/vr/apple/vision-pro-m5
,microsoft-xbox-one-s,d8d87d48-661f-4414-b0af-3e41c3952a25,,500gb,,,35.0,20.0,5.0,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-one-s
,microsoft-xbox-one-s,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,45.0,30.0,10.0,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-one-s
,microsoft-xbox-one-s,d8d87d48-661f-4414-b0af-3e41c3952a25,,2tb,,,60.0,45.0,25.0,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-one-s
,microsoft-xbox-series-s,d8d87d48-661f-4414-b0af-3e41c3952a25,,512gb,,,120.0,85.0,55.0,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-s
,microsoft-xbox-series-s,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,145.0,110.0,75.0,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-s
,microsoft-xbox-series-x,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,295.0,240.0,170.0,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-x
,microsoft-xbox-series-x,d8d87d48-661f-4414-b0af-3e41c3952a25,,2tb,,,420.0,370.0,270.0,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-x
,asus-rog-ally,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,190.0,150.0,105.0,,https://www.ocbuyback.com/sell/game-console/asus/rog-ally
,nintendo-switch,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,80.0,60.0,30.0,,https://www.ocbuyback.com/sell/game-console/nintendo/switch
,nintendo-switch-2,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,275.0,250.0,170.0,,https://www.ocbuyback.com/sell/game-console/nintendo/switch-2
,nintendo-switch-lite,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,45.0,35.0,25.0,,https://www.ocbuyback.com/sell/game-console/nintendo/switch-lite
,nintendo-switch-oled,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,110.0,85.0,55.0,,https://www.ocbuyback.com/sell/game-console/nintendo/switch-oled
,sony-ps4,d8d87d48-661f-4414-b0af-3e41c3952a25,,500gb,,,25.0,15.0,5.0,,https://www.ocbuyback.com/sell/game-console/sony/ps4
,sony-ps4,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,30.0,20.0,10.0,,https://www.ocbuyback.com/sell/game-console/sony/ps4
,sony-ps4-slim,d8d87d48-661f-4414-b0af-3e41c3952a25,,500gb,,,40.0,30.0,15.0,,https://www.ocbuyback.com/sell/game-console/sony/ps4-slim
,sony-ps4-slim,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,50.0,40.0,25.0,,https://www.ocbuyback.com/sell/game-console/sony/ps4-slim
,sony-ps4-pro,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,55.0,35.0,20.0,,https://www.ocbuyback.com/sell/game-console/sony/ps4-pro
,sony-ps4-pro,d8d87d48-661f-4414-b0af-3e41c3952a25,,2tb,,,80.0,60.0,40.0,,https://www.ocbuyback.com/sell/game-console/sony/ps4-pro
,sony-ps5,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,230.0,180.0,90.0,,https://www.ocbuyback.com/sell/game-console/sony/ps5
,sony-ps5-digital-edition,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,260.0,200.0,105.0,,https://www.ocbuyback.com/sell/game-console/sony/ps5-digital-edition
,sony-ps5-slim,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,275.0,215.0,125.0,,https://www.ocbuyback.com/sell/game-console/sony/ps5-slim
,sony-ps5-slim-digital-edition,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,205.0,160.0,105.0,,https://www.ocbuyback.com/sell/game-console/sony/ps5-slim-digital-edition
,sony-ps5-pro,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,440.0,370.0,250.0,,https://www.ocbuyback.com/sell/game-console/sony/ps5-pro
,sony-playstation-portal,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,40.0,20.0,10.0,,https://www.ocbuyback.com/sell/game-console/sony/playstation-portal
,valve-steam-deck-oled,d8d87d48-661f-4414-b0af-3e41c3952a25,,512gb,,,345.0,290.0,235.0,,https://www.ocbuyback.com/sell/game-console/valve/steam-deck-oled
,valve-steam-deck-oled,d8d87d48-661f-4414-b0af-3e41c3952a25,,1tb,,,375.0,315.0,215.0,,https://www.ocbuyback.com/sell/game-console/valve/steam-deck-oled
,asus-rog-ally-x,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,475.0,415.0,285.0,,https://www.ocbuyback.com/sell/game-console/asus/rog-ally-x
,apple-airpods-max,d8d87d48-661f-4414-b0af-3e41c3952a25,,51c7d593-70e4-4624-8f9d-d218edfa8331,,,165.0,125.0,75.0,,https://www.ocbuyback.com/sell/headphones/apple/airpods-max
,apple-vision-pro,d8d87d48-661f-4414-b0af-3e41c3952a25,,256gb,,,950.0,700.0,250.0,,https://www.ocbuyback.com/sell/vr/apple/vision-pro
,apple-vision-pro,d8d87d48-661f-4414-b0af-3e41c3952a25,,512gb,,,1000.0,750.0,300.0,,https://www.ocbuyback.com/sell/vr/apple/vision-pro
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi,,256gb,,,710.0,630.0,570.0,275.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi-cellular,,256gb,,,710.0,660.0,600.0,325.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi,,512gb,,,760.0,680.0,620.0,300.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi-cellular,,512gb,,,790.0,710.0,650.0,350.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi,,1tb,,,960.0,880.0,820.0,350.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi-cellular,,1tb,,,990.0,910.0,850.0,400.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi,,2tb,,,1110.0,1030.0,970.0,375.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-standard-glass-2025,wi-fi-cellular,,2tb,,,1140.0,1060.0,1000.0,425.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
,apple-ipad-pro-13-m5-nanominustexture-glass-2025,wi-fi,,1tb,,,995.0,915.0,855.0,365.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
,apple-ipad-pro-13-m5-nanominustexture-glass-2025,wi-fi-cellular,,1tb,,,1025.0,945.0,885.0,415.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
,apple-ipad-pro-13-m5-nanominustexture-glass-2025,wi-fi,,2tb,,,1145.0,1065.0,1005.0,390.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
,apple-ipad-pro-13-m5-nanominustexture-glass-2025,wi-fi-cellular,,2tb,,,1175.0,1095.0,1035.0,440.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi,,256gb,,,600.0,540.0,490.0,175.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi-cellular,,256gb,,,630.0,570.0,520.0,175.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi,,512gb,,,650.0,590.0,540.0,225.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi-cellular,,512gb,,,680.0,620.0,570.0,225.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi,,1tb,,,750.0,690.0,640.0,275.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi-cellular,,1tb,,,780.0,720.0,670.0,275.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi,,2tb,,,850.0,790.0,740.0,325.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-standard-glass-2025,wi-fi-cellular,,2tb,,,880.0,820.0,770.0,325.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
,apple-ipad-pro-11-m5-nanominustexture-glass-2025,wi-fi,,1tb,,,785.0,725.0,675.0,290.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
,apple-ipad-pro-11-m5-nanominustexture-glass-2025,wi-fi-cellular,,1tb,,,815.0,755.0,705.0,290.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
,apple-ipad-pro-11-m5-nanominustexture-glass-2025,wi-fi,,2tb,,,885.0,825.0,775.0,340.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
,apple-ipad-pro-11-m5-nanominustexture-glass-2025,wi-fi-cellular,,2tb,,,915.0,855.0,805.0,340.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
,oneplus-15,unlocked,,256gb,,,500.0,465.0,375.0,150.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15
,oneplus-15,unlocked,,512gb,,,535.0,500.0,410.0,165.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15
,oneplus-15r,unlocked,,256gb,,,350.0,300.0,200.0,100.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15r
,oneplus-15r,unlocked,,512gb,,,385.0,335.0,235.0,115.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15r
,apple-ipad-air-11-m4-2026,wi-fi,,128gb,,,350.0,300.0,205.0,125.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-11-m4-2026,wi-fi-cellular,,128gb,,,375.0,325.0,230.0,140.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-11-m4-2026,wi-fi,,256gb,,,390.0,340.0,245.0,150.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-11-m4-2026,wi-fi-cellular,,256gb,,,415.0,365.0,270.0,165.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-11-m4-2026,wi-fi,,512gb,,,430.0,380.0,285.0,175.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-11-m4-2026,wi-fi-cellular,,512gb,,,455.0,405.0,310.0,190.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-11-m4-2026,wi-fi,,1tb,,,510.0,460.0,365.0,200.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-11-m4-2026,wi-fi-cellular,,1tb,,,535.0,485.0,390.0,215.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi,,128gb,,,515.0,465.0,365.0,150.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi-cellular,,128gb,,,565.0,515.0,415.0,165.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi,,256gb,,,555.0,505.0,405.0,170.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi-cellular,,256gb,,,605.0,555.0,455.0,185.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi,,512gb,,,595.0,545.0,445.0,190.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi-cellular,,512gb,,,645.0,595.0,495.0,205.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi,,1tb,,,675.0,625.0,525.0,210.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
,apple-ipad-air-13-m4-2026,wi-fi-cellular,,1tb,,,725.0,675.0,575.0,225.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
